,0,1,2,3,4
3113,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/bTMtibOSxm #TreCru https://t.co/Xum94oGRrm",N/A,N/A,Fri May 13 12:40:25 +0000 2016,731101791677517824
3114,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/M68PwDy9Qx #TreCru https://t.co/UxiB3iNCaM",N/A,N/A,Fri May 13 12:40:24 +0000 2016,731101790788304896
3115,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/HKI5kpJL6e #TreCru https://t.co/0KYPP7u5Pt",N/A,N/A,Fri May 13 12:40:24 +0000 2016,731101789085274112
3116,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/fGn3WOGVQL #TreCru https://t.co/l6GUoR5uvP",N/A,N/A,Fri May 13 12:40:22 +0000 2016,731101783234387969
3117,Big Ammo: Clinton is raising money from gunpowder lobbyists and investors #FreeJeannetteJing #FreeJing https://t.co/EgZTvvuiQC,N/A,N/A,Fri May 13 12:40:22 +0000 2016,731101781950861314
3118,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/YYq8KdbQqC #TreCru https://t.co/rSXKzFrGyu",N/A,N/A,Fri May 13 12:40:21 +0000 2016,731101778922573824
3119,RT @SFGiants: RECAP: @JohnnyCueto tosses 7 innings of two-run ball in #SFGiants win vs. D-Backs. https://t.co/uHFcbmrHMF https://t.co/YUxSq,N/A,N/A,Fri May 13 12:40:21 +0000 2016,731101778498854912
3120,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/TIKCn3K0Gl #TreCru https://t.co/sWfRemcLBu",N/A,N/A,Fri May 13 12:40:21 +0000 2016,731101776565374976
3121,Rockies absolutely annihilate Giants with historic 13-run inning https://t.co/Shqgx5uqjV,N/A,N/A,Fri May 13 12:40:20 +0000 2016,731101771611832320
3122,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/RPIcDTzQ8c #TreCru https://t.co/nXrjp55vre",N/A,N/A,Fri May 13 12:40:18 +0000 2016,731101766117363712
3123,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/PmFiDWDEco #TreCru https://t.co/A6fS49MiH3",N/A,N/A,Fri May 13 12:40:17 +0000 2016,731101759439966209
3124,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/aud6P9PZ2J #TreCru https://t.co/5tJqezeBfM",N/A,N/A,Fri May 13 12:40:16 +0000 2016,731101754448879616
3125,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/XO2yEAucoL #TreCru https://t.co/IPJGqOJZwV",N/A,N/A,Fri May 13 12:40:15 +0000 2016,731101752871673856
3126,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/OHU2fmZjTR #TreCru https://t.co/CYuuqc3ivZ",N/A,N/A,Fri May 13 12:40:15 +0000 2016,731101751919689728
3127,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/UAPiqqlrIQ #TreCru https://t.co/rJRqfynEKO",N/A,N/A,Fri May 13 12:40:14 +0000 2016,731101748438405121
3128,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/KbC3bha2Ms #TreCru https://t.co/SvtIM3GWtV",N/A,N/A,Fri May 13 12:40:11 +0000 2016,731101733741592576
3129,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/9DVQykYCz8 #TreCru https://t.co/GHkfZnbc2L",N/A,N/A,Fri May 13 12:40:10 +0000 2016,731101732755918849
3130,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/7EGhXxVfEp #TreCru https://t.co/lSiDJRahFj",N/A,N/A,Fri May 13 12:40:10 +0000 2016,731101731648622592
3131,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/0ehi4DhJV2 #TreCru https://t.co/cpKUZ9sAFx",N/A,N/A,Fri May 13 12:40:10 +0000 2016,731101728754565120
3132,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/z159Ob0PIX #TreCru https://t.co/DtxdiJ32Q5",N/A,N/A,Fri May 13 12:40:09 +0000 2016,731101724597989376
3133,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/UgSSesOnl2 #TreCru https://t.co/cL4OG3WnQW",N/A,N/A,Fri May 13 12:40:08 +0000 2016,731101723683606529
3134,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/HQ9JZf1qHs #TreCru https://t.co/aoLuIdDFba",N/A,N/A,Fri May 13 12:40:06 +0000 2016,731101713583767552
3135,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/iLDr4Wh3ow #TreCru https://t.co/QvRoMT0lGC",N/A,N/A,Fri May 13 12:40:04 +0000 2016,731101703785877504
3136,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/sD30Q0eHqx #TreCru https://t.co/WLy0Ge4tDV",N/A,N/A,Fri May 13 12:40:03 +0000 2016,731101703504822272
3137,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/3y3Mry9UCM #TreCru https://t.co/VQ7t4BTPfB",N/A,N/A,Fri May 13 12:40:03 +0000 2016,731101702724702209
3138,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/BPg9MOL3Zc #TreCru https://t.co/mP0GegWJqQ",N/A,N/A,Fri May 13 12:40:03 +0000 2016,731101700107472897
3139,An inside look at the San Francisco Giants https://t.co/TelONgNTZu,N/A,N/A,Fri May 13 12:40:02 +0000 2016,731101699243266049
3140,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/erdi7F5qq4 #TreCru https://t.co/MC6RYMRNnX",N/A,N/A,Fri May 13 12:40:01 +0000 2016,731101693346238465
3141,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/vZ2d4ellhI #TreCru https://t.co/K5Fl7ZCsuV",N/A,N/A,Fri May 13 12:40:01 +0000 2016,731101692821946368
3142,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/uhSMiwTn8h #TreCru https://t.co/Y6ZhOuJAkD",N/A,N/A,Fri May 13 12:40:01 +0000 2016,731101692738043904
3143,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/FhkZTjNorq #TreCru https://t.co/55iFg1SZm4",N/A,N/A,Fri May 13 12:40:00 +0000 2016,731101689701269504
3144,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/fAgcpi8ik3 #TreCru https://t.co/mKGqBsUTE1",N/A,N/A,Fri May 13 12:40:00 +0000 2016,731101688283709440
3145,"RT @Iran: Global giants to participate in #IranOilShow 

https://t.co/aAHwt5KSxN 

#Iran #Oil #IranDeal https://t.co/7LsDGh4n3S",N/A,N/A,Fri May 13 12:39:59 +0000 2016,731101683565113344
3146,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/rqd8EJ67TK #TreCru https://t.co/S7OPVjrVuD",N/A,N/A,Fri May 13 12:39:58 +0000 2016,731101681732227072
3147,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/wH3gC7Bjw0 #TreCru https://t.co/L0PCrlAMUX",N/A,N/A,Fri May 13 12:39:58 +0000 2016,731101678691360768
3148,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/zCVSMPktxz #TreCru https://t.co/kq8TDnTs1u",N/A,N/A,Fri May 13 12:39:57 +0000 2016,731101678334808064
3149,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/AbOlqFJrKl #TreCru https://t.co/Su3tGdQHEZ",N/A,N/A,Fri May 13 12:39:57 +0000 2016,731101674983559168
3150,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/I2UfYSqHeG #TreCru https://t.co/ZNRn2g0c1t",N/A,N/A,Fri May 13 12:39:56 +0000 2016,731101670806040576
3151,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/YdTSmhLuDN #TreCru https://t.co/51NyhiDPa6",N/A,N/A,Fri May 13 12:39:55 +0000 2016,731101669740679168
3152,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/WehW8xDaR9 #TreCru https://t.co/rdlSELxzt1",N/A,N/A,Fri May 13 12:39:55 +0000 2016,731101669505806336
3153,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/mlv6c9MO0t #TreCru https://t.co/gskLJa8sKf",N/A,N/A,Fri May 13 12:39:55 +0000 2016,731101667547066368
3154,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/Vo0ykAuucH #TreCru https://t.co/1Az6mT21uS",N/A,N/A,Fri May 13 12:39:54 +0000 2016,731101664510377985
3155,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/1lLIaRccOn #TreCru https://t.co/HDnt03Wvle",N/A,N/A,Fri May 13 12:39:53 +0000 2016,731101661586935808
3156,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/NUOrwZm3Gj #TreCru https://t.co/hBieqYsqtc",N/A,N/A,Fri May 13 12:39:52 +0000 2016,731101654536294400
3157,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/hZVtwWwQlI #TreCru https://t.co/mWNzP8Gsvd",N/A,N/A,Fri May 13 12:39:51 +0000 2016,731101652699238401
3158,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/r1CEmEF3Se #TreCru https://t.co/e6jdfes2t5",N/A,N/A,Fri May 13 12:39:51 +0000 2016,731101652502126592
3159,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/styOU7bap1 #TreCru https://t.co/TFE1UwJTj5",N/A,N/A,Fri May 13 12:39:50 +0000 2016,731101647015936000
3160,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/Vp7RzbK7VL #TreCru https://t.co/dQfNFm3YPQ",N/A,N/A,Fri May 13 12:39:47 +0000 2016,731101634005061632
3161,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/VhA32Xmjtm #TreCru https://t.co/01QsHST1Uz",N/A,N/A,Fri May 13 12:39:46 +0000 2016,731101629022343169
3162,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/rMBM5h8nrS #TreCru https://t.co/hkAiXgFyNX",N/A,N/A,Fri May 13 12:39:45 +0000 2016,731101623930527745
3163,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/4nVRLSC6FM #TreCru https://t.co/Ha7ABC1G6t",N/A,N/A,Fri May 13 12:39:45 +0000 2016,731101623892742144
3164,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/a0essnfDoS #TreCru https://t.co/ldSe5Yru6C",N/A,N/A,Fri May 13 12:39:43 +0000 2016,731101615906799616
3165,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/ktgyHpJkeF #TreCru https://t.co/sSiPVvlU5Z",N/A,N/A,Fri May 13 12:39:42 +0000 2016,731101613775933440
3166,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/2PJgXfYHHa #TreCru https://t.co/j9R571EOk4",N/A,N/A,Fri May 13 12:39:42 +0000 2016,731101613100826628
3167,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/xjprvALmid #TreCru https://t.co/uYfFwrQoDt",N/A,N/A,Fri May 13 12:39:41 +0000 2016,731101610210934787
3168,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/s8xnMFDIVw #TreCru https://t.co/bOpWvvH6rp",N/A,N/A,Fri May 13 12:39:41 +0000 2016,731101609141264386
3169,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/cRwkqyar5v #TreCru https://t.co/hLyRfM0i3f",N/A,N/A,Fri May 13 12:39:41 +0000 2016,731101608801644545
3170,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/MAN6w9EOVg #TreCru https://t.co/d4L7yIpnxy",N/A,N/A,Fri May 13 12:39:41 +0000 2016,731101607492980736
3171,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/gthUemo5bH #TreCru https://t.co/EsZMPqwShf",N/A,N/A,Fri May 13 12:39:40 +0000 2016,731101603932033024
3172,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/iIlNWPlnu7 #TreCru https://t.co/GbdeqAoD8O",N/A,N/A,Fri May 13 12:39:38 +0000 2016,731101595958677504
3173,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/jpkSDXo0pn #TreCru https://t.co/zFfs81j5A4",N/A,N/A,Fri May 13 12:39:36 +0000 2016,731101588127928320
3174,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/AJasRPsuBH #TreCru https://t.co/INWO1zTGnX",N/A,N/A,Fri May 13 12:39:36 +0000 2016,731101587259674624
3175,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/h6wy7Lb88W #TreCru https://t.co/l5hRVuXrEw",N/A,N/A,Fri May 13 12:39:35 +0000 2016,731101583044452352
3176,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/TNXmc7Scnm #TreCru https://t.co/DBv70gGG5A",N/A,N/A,Fri May 13 12:39:35 +0000 2016,731101582792785920
3177,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/2Ql3mWFCdZ #TreCru https://t.co/jbojBqyoei",N/A,N/A,Fri May 13 12:39:33 +0000 2016,731101577004584960
3178,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/nn2QxTnOFD #TreCru https://t.co/9diUjVnC72",N/A,N/A,Fri May 13 12:39:31 +0000 2016,731101566699196416
3179,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/e0f0ceFDt9 #TreCru https://t.co/PV7HzUSKfq",N/A,N/A,Fri May 13 12:39:30 +0000 2016,731101562618183681
3180,RT @WankfordRovers: Our third kit for the 2016/17 season is a gem. Thanks to Sperm donor giants Paul Enis Withdrawals for sponsorship https,N/A,N/A,Fri May 13 12:39:29 +0000 2016,731101560550227968
3181,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/EQsupOV0Na #TreCru https://t.co/dlMucaW9cy",N/A,N/A,Fri May 13 12:39:29 +0000 2016,731101559858311173
3182,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/5S90WY2QqV #TreCru https://t.co/o59G9HTbiI",N/A,N/A,Fri May 13 12:39:29 +0000 2016,731101556783906816
3183,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/2ZeRca77mB #TreCru https://t.co/UMLZZnbUIe",N/A,N/A,Fri May 13 12:39:28 +0000 2016,731101555772948480
3184,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/jcXM8z5kOe #TreCru https://t.co/z9pkbKEKJD",N/A,N/A,Fri May 13 12:39:28 +0000 2016,731101554355404801
3185,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/ziJJo7b17H #TreCru https://t.co/tMVOOawQES",N/A,N/A,Fri May 13 12:39:27 +0000 2016,731101550966407168
3186,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/FvVGjz5wzI #TreCru https://t.co/wDmU8jzcyH",N/A,N/A,Fri May 13 12:39:26 +0000 2016,731101545136291840
3187,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/8fHuJqsAYY #TreCru https://t.co/CXHvB3swb7",N/A,N/A,Fri May 13 12:39:25 +0000 2016,731101540744867840
3188,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/gofMoGOUkr #TreCru https://t.co/24Tw16J1G8",N/A,N/A,Fri May 13 12:39:24 +0000 2016,731101538458992640
3189,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/9Rx8iwAnTV #TreCru https://t.co/Y3lEyWxZSB",N/A,N/A,Fri May 13 12:39:24 +0000 2016,731101537188085760
3190,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/IBEtgyZEBC #TreCru https://t.co/gEnYzys1nE",N/A,N/A,Fri May 13 12:39:23 +0000 2016,731101533895598080
3191,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/vCPed8u0xo #TreCru https://t.co/rKxnUOnVuO",N/A,N/A,Fri May 13 12:39:23 +0000 2016,731101533614559232
3192,RT @JamesKratch: #Giants RB Rashad Jennings and @POTUS have similar plans this weekend. https://t.co/3X8hht9r7O,N/A,N/A,Fri May 13 12:39:22 +0000 2016,731101527847370752
3193,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/pYDg1NQ1D3 #TreCru https://t.co/IXBWNlqNiQ",N/A,N/A,Fri May 13 12:39:21 +0000 2016,731101526119305216
3194,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/oaEBiNMq6U #TreCru https://t.co/38Di9VrFVh",N/A,N/A,Fri May 13 12:39:21 +0000 2016,731101523313344513
3195,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/kAjxrSxCH7 #TreCru https://t.co/63hmzV7pOn",N/A,N/A,Fri May 13 12:39:20 +0000 2016,731101521983733760
3196,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/KeCJScDHCW #TreCru https://t.co/AbRh5mNZB0",N/A,N/A,Fri May 13 12:39:19 +0000 2016,731101517059608576
3197,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/zLqx720ayG #TreCr https://t.co/fB4oUmKLqX",N/A,N/A,Fri May 13 12:39:19 +0000 2016,731101515671310336
3198,RT @WalesOnline: The inside story of the day a Welsh rugby team stunned the European giants https://t.co/Okm66yQcwK,N/A,N/A,Fri May 13 12:39:18 +0000 2016,731101513486114817
3199,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/OgZKFEQ1AI #TreCru https://t.co/ZbGOPSPr6K",N/A,N/A,Fri May 13 12:39:18 +0000 2016,731101513448325120
3200,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/2UB481zjqj #TreCru https://t.co/Ej4kx074xf",N/A,N/A,Fri May 13 12:39:18 +0000 2016,731101512022233088
3201,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/7eSfUNNEZE #TreCru https://t.co/9M19OWEXKk",N/A,N/A,Fri May 13 12:39:16 +0000 2016,731101505554665472
3202,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/5Q8Oe0kcOf #TreCru https://t.co/y7CqAFlyTi",N/A,N/A,Fri May 13 12:39:16 +0000 2016,731101503176478720
3203,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/eL69df4ZU2 #TreCru https://t.co/hPTXlqraQv",N/A,N/A,Fri May 13 12:39:14 +0000 2016,731101497258205184
3204,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/7t8XDZtaMw #TreCru https://t.co/ZtqpJZDkwA",N/A,N/A,Fri May 13 12:39:13 +0000 2016,731101493366038528
3205,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/zZtdPEA80K #TreCru https://t.co/irGqLKnYIi",N/A,N/A,Fri May 13 12:39:13 +0000 2016,731101492439072772
3206,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/mejlyczwQP #TreCru https://t.co/cNGO3yet3J",N/A,N/A,Fri May 13 12:39:11 +0000 2016,731101484025282560
3207,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/kVJQhIlM19 #TreCru https://t.co/TvOUWKM2KP",N/A,N/A,Fri May 13 12:39:11 +0000 2016,731101483786108928
3208,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/OGPQmWL4zs #TreCru https://t.co/RNcTV4DTtw",N/A,N/A,Fri May 13 12:39:11 +0000 2016,731101482779443200
3209,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/WBg2u5YbvI #TreCru https://t.co/5vvsHNuc6l",N/A,N/A,Fri May 13 12:39:10 +0000 2016,731101477775740928
3210,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/2Gp7Z3bgRe #TreCru https://t.co/u4PJ95WeaJ",N/A,N/A,Fri May 13 12:39:09 +0000 2016,731101476827869184
3211,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/nL8ILfQcOY #TreCru https://t.co/og3YhVilll",N/A,N/A,Fri May 13 12:39:09 +0000 2016,731101476597043201
3212,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/eUNxozbQrK #TreCru https://t.co/HGCkyikkQs",N/A,N/A,Fri May 13 12:39:09 +0000 2016,731101475867365376
3213,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/DWjHqvzEcq #TreCru https://t.co/3rwrhzOob4",N/A,N/A,Fri May 13 12:39:07 +0000 2016,731101466694422528
3214,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/awmGXgcvzf #TreCru https://t.co/pSU8bIXERX",N/A,N/A,Fri May 13 12:39:06 +0000 2016,731101462240071680
3215,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/MsyfdOmIdB #TreCru https://t.co/niPDfdYxqY",N/A,N/A,Fri May 13 12:39:05 +0000 2016,731101457273999360
3216,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/LcohWetbIo #TreCru https://t.co/yldDfB30mC",N/A,N/A,Fri May 13 12:39:04 +0000 2016,731101456099643393
3217,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/O5fuyHIgAR #TreCru https://t.co/kyqIyv8Njs",N/A,N/A,Fri May 13 12:39:03 +0000 2016,731101450881794048
3218,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/xkKb7gZgzj #TreCru https://t.co/sEcrNHDdrh",N/A,N/A,Fri May 13 12:39:02 +0000 2016,731101447576752128
3219,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/pTcbyf4wHQ #TreCru https://t.co/LdA8zhgHtU",N/A,N/A,Fri May 13 12:39:01 +0000 2016,731101442564603904
3220,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/KSSqjiOVbu #TreCru https://t.co/qANvDfUBrz",N/A,N/A,Fri May 13 12:39:01 +0000 2016,731101440693932032
3221,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/Qbiy7GAdLb #TreCru https://t.co/Q3SfeXFFEF",N/A,N/A,Fri May 13 12:39:00 +0000 2016,731101436054884352
3222,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/sF7nt6RBIR #TreCru https://t.co/XZsvcb19ax",N/A,N/A,Fri May 13 12:38:59 +0000 2016,731101432536006656
3223,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/qBqMP9D9KO #TreCru https://t.co/Zjh6eFpx7U",N/A,N/A,Fri May 13 12:38:58 +0000 2016,731101429176410112
3224,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/wQnRRvVWby #TreCru https://t.co/ytizveurjr",N/A,N/A,Fri May 13 12:38:58 +0000 2016,731101427733499904
3225,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/WVtZOmPmp7 #TreCru https://t.co/WleCifxc5v",N/A,N/A,Fri May 13 12:38:58 +0000 2016,731101426936483840
3226,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/h7EvIqJTaF #TreCru https://t.co/UsagSKBjFN",N/A,N/A,Fri May 13 12:38:57 +0000 2016,731101426341052416
3227,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/mFwJ90z1eG #TreCru https://t.co/gpfYa6rCRi",N/A,N/A,Fri May 13 12:38:57 +0000 2016,731101424751390720
3228,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/srGWGSB56a #TreCru https://t.co/V1o60yZN6k",N/A,N/A,Fri May 13 12:38:57 +0000 2016,731101423451176960
3229,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/wc1Aplja7Z #TreCru https://t.co/Bp1AFlPbwK",N/A,N/A,Fri May 13 12:38:57 +0000 2016,731101422780059648
3230,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/svffA2hvEc #TreCru https://t.co/SZOhtWI9gy",N/A,N/A,Fri May 13 12:38:56 +0000 2016,731101422180311040
3231,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/z49xa1X2j2 #TreCru https://t.co/rDbs4H8fgn",N/A,N/A,Fri May 13 12:38:56 +0000 2016,731101419059613696
3232,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/C5lgqkQjcJ #TreCru https://t.co/EhwfGdCklm",N/A,N/A,Fri May 13 12:38:56 +0000 2016,731101418824699908
3233,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/nGZBYrXMcV #TreCru https://t.co/UwbQ8HASeB",N/A,N/A,Fri May 13 12:38:55 +0000 2016,731101417369309189
3234,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/yrmrFhJLM5 #TreCru https://t.co/Xkk1hs35G5",N/A,N/A,Fri May 13 12:38:53 +0000 2016,731101409496707072
3235,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/033ncyoq1T #TreCru https://t.co/bFCvmCnuqq",N/A,N/A,Fri May 13 12:38:53 +0000 2016,731101408817238017
3236,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/e2ge7zPHEt #TreCru https://t.co/4rJtdHBjC9",N/A,N/A,Fri May 13 12:38:53 +0000 2016,731101406673960960
3237,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/53PsbGfOAO #TreCru https://t.co/rsuqObegfE",N/A,N/A,Fri May 13 12:38:52 +0000 2016,731101404908167168
3238,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/KHGPAcjl4U #TreCru https://t.co/GxPG2h3Pxm",N/A,N/A,Fri May 13 12:38:51 +0000 2016,731101398562115584
3239,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/Acyxr2BUjZ #TreCru https://t.co/I6dgWSIu34",N/A,N/A,Fri May 13 12:38:50 +0000 2016,731101397249363972
3240,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/cTFzzhSmUi #TreCru https://t.co/nYPET7b9L8",N/A,N/A,Fri May 13 12:38:50 +0000 2016,731101396746010624
3241,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/4sB2vvSCyV #TreCru https://t.co/aSuKp0rFus",N/A,N/A,Fri May 13 12:38:49 +0000 2016,731101389351424001
3242,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/haEdmi5GI7 #TreCru https://t.co/mHkhfXNy1i",N/A,N/A,Fri May 13 12:38:48 +0000 2016,731101388634259456
3243,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/panjTUdwwh #TreCru https://t.co/ZIYmHepUir",N/A,N/A,Fri May 13 12:38:48 +0000 2016,731101386952183808
